audiofilename,start,end,label:event
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_bf90d6d7.wav,5.443270833333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e5ef240a.wav,0,3.726395833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e5ef240a.wav,3.726395833333333,3.8010624999999996,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e5ef240a.wav,3.8010624999999996,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8694afba.wav,0,2.557125,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8694afba.wav,2.557125,2.6264583333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8694afba.wav,2.6264583333333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6ac7262b.wav,0,5.226708333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6ac7262b.wav,5.226708333333334,5.373375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6ac7262b.wav,5.373375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3370082b.wav,0,6.807270833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3370082b.wav,6.807270833333333,6.8819375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3370082b.wav,6.8819375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_f07f3ee1.wav,0,5.1615416666666665,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_f07f3ee1.wav,5.1615416666666665,7.284208333333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_191c6c7d.wav,0,3.5291875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_191c6c7d.wav,3.5291875,3.5745208333333336,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_191c6c7d.wav,3.5745208333333336,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_625b7030.wav,0,5.1905625,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_625b7030.wav,5.1905625,5.249229166666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_625b7030.wav,5.249229166666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0023cab8.wav,0,3.6505833333333335,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0023cab8.wav,3.6505833333333335,3.66925,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0023cab8.wav,3.66925,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_208688c3.wav,0,7.271270833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_208688c3.wav,7.271270833333333,7.3939375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_71ea66ae.wav,0,6.431708333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_71ea66ae.wav,6.431708333333333,6.479708333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_71ea66ae.wav,6.479708333333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8c191187.wav,0,2.2377083333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8c191187.wav,2.2377083333333334,4.360375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_8c191187.wav,4.360375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_20be826e.wav,0,4.443395833333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_20be826e.wav,4.443395833333334,4.496729166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_20be826e.wav,4.496729166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_2a8c38b3.wav,0,8.083833333333335,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_2a8c38b3.wav,8.083833333333335,8.619833333333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6d7eab2f.wav,0,7.947020833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6d7eab2f.wav,7.947020833333333,7.9736875000000005,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1cdba399.wav,0,6.3273125,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1cdba399.wav,6.3273125,6.649979166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1cdba399.wav,6.649979166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6db784eb.wav,1.1986041666666667,4.862604166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6db784eb.wav,4.862604166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4f7c9be4.wav,0,3.018666666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4f7c9be4.wav,3.018666666666667,3.056,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4f7c9be4.wav,3.056,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b95ac3ff.wav,0,5.836270833333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b95ac3ff.wav,5.836270833333334,5.964270833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b95ac3ff.wav,5.964270833333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_44b0ce36.wav,0,5.87075,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_44b0ce36.wav,5.87075,6.8174166666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_44b0ce36.wav,6.8174166666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_9d5f0d7a.wav,0,3.0591458333333335,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_9d5f0d7a.wav,3.0591458333333335,3.1338125000000003,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_9d5f0d7a.wav,3.1338125000000003,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_cddebad5.wav,1.1561875,1.1935208333333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_cddebad5.wav,1.1935208333333334,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_60e352ee.wav,1.5129375,3.9476041666666664,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_60e352ee.wav,3.9476041666666664,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d73fdc60.wav,0,2.107625,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d73fdc60.wav,2.107625,2.483625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d73fdc60.wav,2.483625,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_f1e7ed19.wav,0,7.0094375,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_f1e7ed19.wav,7.0094375,7.486770833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_02ab6b54.wav,0,5.063583333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_02ab6b54.wav,5.063583333333334,8.26625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_22a02714.wav,0,7.9504166666666665,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_22a02714.wav,7.9504166666666665,8.022416666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1791dabe.wav,0,8.497791666666668,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1791dabe.wav,8.497791666666668,8.708458333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_56eed949.wav,0,4.518229166666666,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_56eed949.wav,4.518229166666666,4.904895833333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_56eed949.wav,4.904895833333334,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_7d701a48.wav,1.6592708333333333,4.9259375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_7d701a48.wav,4.9259375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ccfb02af.wav,0,5.5475208333333335,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ccfb02af.wav,5.5475208333333335,5.667520833333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ccfb02af.wav,5.667520833333334,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cc10f1b.wav,0,4.5531041666666665,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cc10f1b.wav,4.5531041666666665,4.6704375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cc10f1b.wav,4.6704375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5e608203.wav,0,6.419854166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5e608203.wav,6.419854166666667,6.758520833333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5e608203.wav,6.758520833333334,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5c90be87.wav,0,8.571604166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5c90be87.wav,8.571604166666667,8.723604166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b60345a2.wav,0,8.804208333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b60345a2.wav,8.804208333333333,8.870875,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e1869847.wav,0,5.544583333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e1869847.wav,5.544583333333334,5.75525,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e1869847.wav,5.75525,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_eaf1ff34.wav,0,6.944583333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_eaf1ff34.wav,6.944583333333333,7.000583333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ff53f5d0.wav,1.1255208333333333,1.1708541666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ff53f5d0.wav,1.1708541666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_36c8c3e6.wav,0,3.9646041666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_36c8c3e6.wav,3.9646041666666667,4.116604166666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_36c8c3e6.wav,4.116604166666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ac4f80cd.wav,0,8.293458333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ac4f80cd.wav,8.293458333333334,8.493458333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_eba175eb.wav,1.4903958333333334,3.306395833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_eba175eb.wav,3.306395833333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ea4857e9.wav,0,2.02025,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ea4857e9.wav,2.02025,5.98825,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ea4857e9.wav,5.98825,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_afd769ad.wav,1.2918541666666667,1.3638541666666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_afd769ad.wav,1.3638541666666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_9e02929e.wav,0,7.424145833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_9e02929e.wav,7.424145833333333,7.677479166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3bac0428.wav,0,5.272166666666666,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3bac0428.wav,5.272166666666666,6.144166666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3bac0428.wav,6.144166666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_656c7af6.wav,0,4.2693125,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_656c7af6.wav,4.2693125,4.375979166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_656c7af6.wav,4.375979166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e47dc8e1.wav,0,6.597958333333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e47dc8e1.wav,6.597958333333334,6.643291666666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e47dc8e1.wav,6.643291666666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0b7b4700.wav,0,3.5684791666666666,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0b7b4700.wav,3.5684791666666666,3.6271458333333335,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0b7b4700.wav,3.6271458333333335,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ab2128e7.wav,0,2.1780625000000002,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ab2128e7.wav,2.1780625000000002,3.199395833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ab2128e7.wav,3.199395833333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b2f9bb9d.wav,0,7.709395833333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b2f9bb9d.wav,7.709395833333334,7.749395833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_09a4dfc9.wav,0,2.0876875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_09a4dfc9.wav,2.0876875,2.1223541666666668,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_09a4dfc9.wav,2.1223541666666668,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dec1789e.wav,0,4.308291666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dec1789e.wav,4.308291666666667,4.353625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dec1789e.wav,4.353625,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d5f17614.wav,1.7918541666666665,2.2558541666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d5f17614.wav,2.2558541666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ffec2456.wav,0,2.1731458333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ffec2456.wav,2.1731458333333333,6.3038125,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ffec2456.wav,6.3038125,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5028a317.wav,0,2.3309375,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5028a317.wav,2.3309375,2.6296041666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_5028a317.wav,2.6296041666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_52bf90f6.wav,0,7.407395833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_52bf90f6.wav,7.407395833333333,7.4420625000000005,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_7b4333db.wav,0,2.3347291666666665,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_7b4333db.wav,2.3347291666666665,2.4867291666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_7b4333db.wav,2.4867291666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_17e8d290.wav,0,7.814291666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_17e8d290.wav,7.814291666666667,7.9716249999999995,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0d00897a.wav,0,2.490895833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0d00897a.wav,2.490895833333333,2.8295625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0d00897a.wav,2.8295625,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_2c7b7c0b.wav,0,4.1549375,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_2c7b7c0b.wav,4.1549375,4.3736041666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_2c7b7c0b.wav,4.3736041666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e882e718.wav,0,6.217145833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e882e718.wav,6.217145833333333,6.518479166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_e882e718.wav,6.518479166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dc5413cf.wav,0,3.2671875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dc5413cf.wav,3.2671875,3.381854166666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dc5413cf.wav,3.381854166666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0dcf9e8b.wav,0,5.4031875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0dcf9e8b.wav,5.4031875,5.437854166666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0dcf9e8b.wav,5.437854166666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b7e49a2f.wav,0,6.378354166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b7e49a2f.wav,6.378354166666667,7.250354166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cd45b13.wav,0,5.9314375,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cd45b13.wav,5.9314375,6.4674375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6cd45b13.wav,6.4674375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ef99dfa3.wav,0,7.802145833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ef99dfa3.wav,7.802145833333333,7.9408125,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b5ce557a.wav,0,2.053354166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b5ce557a.wav,2.053354166666667,2.1066875,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b5ce557a.wav,2.1066875,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_984bdeeb.wav,0,4.893395833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_984bdeeb.wav,4.893395833333333,5.0080625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_984bdeeb.wav,5.0080625,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_75b922d4.wav,0,3.3313333333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_75b922d4.wav,3.3313333333333333,3.376666666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_75b922d4.wav,3.376666666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_01b90c98.wav,0,6.50225,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_01b90c98.wav,6.50225,6.611583333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_01b90c98.wav,6.611583333333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0c478722.wav,0,5.2955625,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0c478722.wav,5.2955625,5.434229166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_0c478722.wav,5.434229166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f8e43c7.wav,0,6.237708333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f8e43c7.wav,6.237708333333333,6.939041666666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f8e43c7.wav,6.939041666666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f900879.wav,0,4.897187499999999,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f900879.wav,4.897187499999999,4.9611875,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1f900879.wav,4.9611875,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_205face8.wav,0,3.3212083333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_205face8.wav,3.3212083333333333,5.225208333333334,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_205face8.wav,5.225208333333334,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1598a640.wav,1.297375,1.3853749999999998,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1598a640.wav,1.3853749999999998,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ab524d6e.wav,0,3.5918125,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_ab524d6e.wav,3.5918125,8.237145833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1b66e335.wav,1.0266458333333333,1.0719791666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_1b66e335.wav,1.0719791666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_bc7b69e4.wav,0,4.0134791666666665,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_bc7b69e4.wav,4.0134791666666665,4.4908125,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_bc7b69e4.wav,4.4908125,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6565cc60.wav,0,4.366875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6565cc60.wav,4.366875,4.473541666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6565cc60.wav,4.473541666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_84d1d014.wav,0,5.364729166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_84d1d014.wav,5.364729166666667,5.6660625,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_84d1d014.wav,5.6660625,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_c397e847.wav,0,4.121145833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_c397e847.wav,4.121145833333333,4.5984791666666665,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_c397e847.wav,4.5984791666666665,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d3c0fc4c.wav,0,4.785166666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d3c0fc4c.wav,4.785166666666667,8.355833333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b3b5d380.wav,0,2.052458333333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b3b5d380.wav,2.052458333333333,2.247125,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b3b5d380.wav,2.247125,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_88ad87cd.wav,0,7.50575,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_88ad87cd.wav,7.50575,7.551083333333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b8f14a65.wav,0,6.183104166666666,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b8f14a65.wav,6.183104166666666,6.215104166666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b8f14a65.wav,6.215104166666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_cc799561.wav,0,4.548770833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_cc799561.wav,4.548770833333333,4.588770833333333,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_cc799561.wav,4.588770833333333,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_44bfe278.wav,1.1833958333333334,1.3487291666666668,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_44bfe278.wav,1.3487291666666668,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dbb73295.wav,0,4.2971875,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dbb73295.wav,4.2971875,4.8331875,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_dbb73295.wav,4.8331875,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_03b5037f.wav,0,4.698270833333334,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_03b5037f.wav,4.698270833333334,4.8129375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_03b5037f.wav,4.8129375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4ef062fe.wav,0,2.5785,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4ef062fe.wav,2.5785,2.9731666666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_4ef062fe.wav,2.9731666666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6c4ccf08.wav,0,2.7261249999999997,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6c4ccf08.wav,2.7261249999999997,2.8834583333333335,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_6c4ccf08.wav,2.8834583333333335,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3f4f40fd.wav,0,2.5432916666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3f4f40fd.wav,2.5432916666666667,2.671291666666667,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_3f4f40fd.wav,2.671291666666667,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_17d66a6b.wav,1.4105416666666666,1.4745416666666666,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_17d66a6b.wav,1.4745416666666666,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_53bb03f6.wav,0,7.200916666666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_53bb03f6.wav,7.200916666666667,8.22225,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_54275f2a.wav,0,7.793104166666667,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_54275f2a.wav,7.793104166666667,7.8784375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d3f669f3.wav,0,6.661270833333333,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d3f669f3.wav,6.661270833333333,6.7119375,1
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_d3f669f3.wav,6.7119375,10,0
/mnt/fscompute_shared/simulation_dataset/outputs/simulated_audio_b92cd2f7.wav,1.1606666666666667,3.304666666666667,1
